acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,added_at,song_title,artists
0.124,https://api.spotify.com/v1/audio-analysis/6PiIbpaBg3RKXpcGpgRHwQ,0.454,343307,0.743,6PiIbpaBg3RKXpcGpgRHwQ,0.00373,0,0.665,-6.306,0,0.0394,132.043,1,https://api.spotify.com/v1/tracks/6PiIbpaBg3RKXpcGpgRHwQ,audio_features,spotify:track:6PiIbpaBg3RKXpcGpgRHwQ,0.471,2019-06-17T01:43:35Z,Ocidentes Acontecem,"Nomade Orquestra,Edgar"
0.102,https://api.spotify.com/v1/audio-analysis/2KDD9eK8UrlbxKjx5XodvL,0.724,311453,0.902,2KDD9eK8UrlbxKjx5XodvL,0.000205,7,0.386,-6.758,1,0.0322,122.023,4,https://api.spotify.com/v1/tracks/2KDD9eK8UrlbxKjx5XodvL,audio_features,spotify:track:2KDD9eK8UrlbxKjx5XodvL,0.385,2019-06-17T01:43:35Z,Agente Russo,"Nomade Orquestra,Russo Passapusso"
0.244,https://api.spotify.com/v1/audio-analysis/7bCT8uMqlJzUCn3xeQspLi,0.687,299893,0.648,7bCT8uMqlJzUCn3xeQspLi,0.938,6,0.0841,-6.876,0,0.0271,117.995,4,https://api.spotify.com/v1/tracks/7bCT8uMqlJzUCn3xeQspLi,audio_features,spotify:track:7bCT8uMqlJzUCn3xeQspLi,0.749,2019-06-17T01:43:35Z,Eró Iroko,"Nomade Orquestra,Juçara Marçal"
0.222,https://api.spotify.com/v1/audio-analysis/6iZai04AXGO8jGcZRM7wH5,0.431,349773,0.76,6iZai04AXGO8jGcZRM7wH5,0.597,2,0.0478,-7.299,1,0.0457,81.016,3,https://api.spotify.com/v1/tracks/6iZai04AXGO8jGcZRM7wH5,audio_features,spotify:track:6iZai04AXGO8jGcZRM7wH5,0.528,2019-06-17T01:43:35Z,Temporada de Caça,"Nomade Orquestra,Siba"
0.266,https://api.spotify.com/v1/audio-analysis/5PTQPSlUvAwfbzPvwMjyF5,0.749,365493,0.823,5PTQPSlUvAwfbzPvwMjyF5,1.22e-05,8,0.128,-6.582,1,0.0374,145.005,4,https://api.spotify.com/v1/tracks/5PTQPSlUvAwfbzPvwMjyF5,audio_features,spotify:track:5PTQPSlUvAwfbzPvwMjyF5,0.853,2019-06-17T01:43:35Z,Plena Magia,"Nomade Orquestra,Russo Passapusso"
0.0462,https://api.spotify.com/v1/audio-analysis/6SRpVxkMTYbFSrTt9b7Kri,0.743,307493,0.643,6SRpVxkMTYbFSrTt9b7Kri,0.0775,9,0.0694,-6.578,0,0.0434,128.029,4,https://api.spotify.com/v1/tracks/6SRpVxkMTYbFSrTt9b7Kri,audio_features,spotify:track:6SRpVxkMTYbFSrTt9b7Kri,0.591,2019-06-17T01:43:35Z,Constante Mesmice,"Nomade Orquestra,Edgar"
0.136,https://api.spotify.com/v1/audio-analysis/63oPDbgSRgECGVvhkr1zVo,0.755,217773,0.726,63oPDbgSRgECGVvhkr1zVo,0.017,6,0.291,-6.108,0,0.0342,110.021,4,https://api.spotify.com/v1/tracks/63oPDbgSRgECGVvhkr1zVo,audio_features,spotify:track:63oPDbgSRgECGVvhkr1zVo,0.588,2019-06-17T01:43:35Z,Ginga Ponteiro,"Nomade Orquestra,Siba"
0.205,https://api.spotify.com/v1/audio-analysis/1OKOM6OaaY0RoSdobFYprA,0.631,368517,0.635,1OKOM6OaaY0RoSdobFYprA,0.459,10,0.0949,-7.636,0,0.0282,151.989,5,https://api.spotify.com/v1/tracks/1OKOM6OaaY0RoSdobFYprA,audio_features,spotify:track:1OKOM6OaaY0RoSdobFYprA,0.727,2019-06-17T01:43:35Z,Poeta Penso,"Nomade Orquestra,Juçara Marçal"
0.358,https://api.spotify.com/v1/audio-analysis/3jCV9CuT2Hzazecm49uqnZ,0.701,279160,0.477,3jCV9CuT2Hzazecm49uqnZ,4.49e-06,0,0.656,-10.71,1,0.0298,98.954,4,https://api.spotify.com/v1/tracks/3jCV9CuT2Hzazecm49uqnZ,audio_features,spotify:track:3jCV9CuT2Hzazecm49uqnZ,0.225,2019-06-11T21:19:38Z,O Passageiro (The Passenger) - Ao Vivo,Capital Inicial
0.0615,https://api.spotify.com/v1/audio-analysis/2LOZL2BFILMl14fN2JHQDJ,0.611,272160,0.693,2LOZL2BFILMl14fN2JHQDJ,0.0,2,0.575,-7.996,1,0.0362,114.933,4,https://api.spotify.com/v1/tracks/2LOZL2BFILMl14fN2JHQDJ,audio_features,spotify:track:2LOZL2BFILMl14fN2JHQDJ,0.576,2019-06-11T21:19:38Z,Todas as Noites - Ao Vivo,Capital Inicial
0.14,https://api.spotify.com/v1/audio-analysis/5zLdXrGEQchzn6zD4lQfhr,0.71,236440,0.693,5zLdXrGEQchzn6zD4lQfhr,3.27e-05,0,0.719,-9.021,1,0.0313,133.082,4,https://api.spotify.com/v1/tracks/5zLdXrGEQchzn6zD4lQfhr,audio_features,spotify:track:5zLdXrGEQchzn6zD4lQfhr,0.601,2019-06-11T21:19:38Z,Independência (Versão Acústica) - Ao Vivo,Capital Inicial
0.0936,https://api.spotify.com/v1/audio-analysis/1VV3pP8lPS0VwsWPviL06X,0.57,231267,0.724,1VV3pP8lPS0VwsWPviL06X,0.0,4,0.816,-7.239,0,0.0466,132.973,4,https://api.spotify.com/v1/tracks/1VV3pP8lPS0VwsWPviL06X,audio_features,spotify:track:1VV3pP8lPS0VwsWPviL06X,0.565,2019-06-11T21:19:38Z,Leve Desespero - Ao Vivo,Capital Inicial
0.144,https://api.spotify.com/v1/audio-analysis/0y5aiH1moLncABesSsl97N,0.588,213933,0.66,0y5aiH1moLncABesSsl97N,1.99e-05,9,0.945,-7.417,0,0.0277,107.062,4,https://api.spotify.com/v1/tracks/0y5aiH1moLncABesSsl97N,audio_features,spotify:track:0y5aiH1moLncABesSsl97N,0.597,2019-06-11T21:19:38Z,Eu Vou Estar (feat. Zélia Duncan) - Ao Vivo,"Capital Inicial,Zélia Duncan"
0.142,https://api.spotify.com/v1/audio-analysis/2IcsM3hXMRpN6ZGEvwdqxU,0.544,244267,0.67,2IcsM3hXMRpN6ZGEvwdqxU,7.65e-06,2,0.742,-7.694,1,0.0283,119.946,4,https://api.spotify.com/v1/tracks/2IcsM3hXMRpN6ZGEvwdqxU,audio_features,spotify:track:2IcsM3hXMRpN6ZGEvwdqxU,0.24,2019-06-11T21:19:38Z,Primeiros Erros (Chove) (feat. Kiko Zambianchi) - Ao Vivo,"Capital Inicial,Kiko Zambianchi"
0.69,https://api.spotify.com/v1/audio-analysis/6tseRDc3PwFmt4HAeNDhQF,0.5,194827,0.502,6tseRDc3PwFmt4HAeNDhQF,0.0,7,0.321,-8.963,1,0.0321,144.009,4,https://api.spotify.com/v1/tracks/6tseRDc3PwFmt4HAeNDhQF,audio_features,spotify:track:6tseRDc3PwFmt4HAeNDhQF,0.319,2019-06-11T21:19:38Z,Cai a Noite - Ao Vivo,Capital Inicial
0.202,https://api.spotify.com/v1/audio-analysis/7KdRrzenHoirvrvp6KHZxh,0.473,193600,0.707,7KdRrzenHoirvrvp6KHZxh,0.0,2,0.891,-8.262,1,0.0333,149.966,4,https://api.spotify.com/v1/tracks/7KdRrzenHoirvrvp6KHZxh,audio_features,spotify:track:7KdRrzenHoirvrvp6KHZxh,0.83,2019-06-11T21:19:38Z,Natasha - Ao Vivo,Capital Inicial
0.78,https://api.spotify.com/v1/audio-analysis/2czpu0Nwwk4nZITnyW7tFq,0.471,297467,0.613,2czpu0Nwwk4nZITnyW7tFq,1.86e-05,5,0.697,-9.035,1,0.0452,85.957,4,https://api.spotify.com/v1/tracks/2czpu0Nwwk4nZITnyW7tFq,audio_features,spotify:track:2czpu0Nwwk4nZITnyW7tFq,0.391,2019-06-11T21:19:38Z,Fogo - Ao Vivo,Capital Inicial
0.275,https://api.spotify.com/v1/audio-analysis/08q2N2DPOEsD7oKkyPNfuR,0.659,227707,0.708,08q2N2DPOEsD7oKkyPNfuR,0.0,0,0.655,-7.43,0,0.0276,128.125,4,https://api.spotify.com/v1/tracks/08q2N2DPOEsD7oKkyPNfuR,audio_features,spotify:track:08q2N2DPOEsD7oKkyPNfuR,0.56,2019-06-11T21:19:38Z,Fátima - Ao Vivo,Capital Inicial
0.214,https://api.spotify.com/v1/audio-analysis/6TiTP4VNSflEsHvUesmXbf,0.663,167360,0.828,6TiTP4VNSflEsHvUesmXbf,0.0,9,0.18,-8.373,0,0.0685,95.157,4,https://api.spotify.com/v1/tracks/6TiTP4VNSflEsHvUesmXbf,audio_features,spotify:track:6TiTP4VNSflEsHvUesmXbf,0.796,2019-06-11T21:19:38Z,Veraneio Vascaína - Ao Vivo,Capital Inicial
0.00996,https://api.spotify.com/v1/audio-analysis/6yTz4yhiAkneHQyrzme2jy,0.471,253373,0.852,6yTz4yhiAkneHQyrzme2jy,6.99e-05,0,0.865,-8.272,1,0.0408,79.824,4,https://api.spotify.com/v1/tracks/6yTz4yhiAkneHQyrzme2jy,audio_features,spotify:track:6yTz4yhiAkneHQyrzme2jy,0.767,2019-06-11T21:19:38Z,Música Urbana - Ao Vivo,Capital Inicial
0.159,https://api.spotify.com/v1/audio-analysis/7fGV8CyNxun6GRX5oZpuYo,0.671,253773,0.802,7fGV8CyNxun6GRX5oZpuYo,0.006,4,0.776,-7.587,1,0.0332,113.107,4,https://api.spotify.com/v1/tracks/7fGV8CyNxun6GRX5oZpuYo,audio_features,spotify:track:7fGV8CyNxun6GRX5oZpuYo,0.505,2019-06-11T21:19:38Z,O Mundo - Ao Vivo,Capital Inicial
0.112,https://api.spotify.com/v1/audio-analysis/7bdPaVA9qxuX8xGrZxDDa0,0.54,236800,0.627,7bdPaVA9qxuX8xGrZxDDa0,0.0,9,0.727,-7.986,1,0.0277,112.954,4,https://api.spotify.com/v1/tracks/7bdPaVA9qxuX8xGrZxDDa0,audio_features,spotify:track:7bdPaVA9qxuX8xGrZxDDa0,0.486,2019-06-11T21:19:38Z,Tudo Que Vai - Ao Vivo,Capital Inicial
0.00327,https://api.spotify.com/v1/audio-analysis/7H5WVBQdSnJ1zmu8JoD6pg,0.544,166792,0.925,7H5WVBQdSnJ1zmu8JoD6pg,0.000399,9,0.284,-3.828,0,0.0406,101.984,4,https://api.spotify.com/v1/tracks/7H5WVBQdSnJ1zmu8JoD6pg,audio_features,spotify:track:7H5WVBQdSnJ1zmu8JoD6pg,0.789,2019-06-11T12:59:37Z,Charlemagne,Blossoms
0.00269,https://api.spotify.com/v1/audio-analysis/4n5M8BJ7gekZI4lDbAQjKU,0.544,178370,0.881,4n5M8BJ7gekZI4lDbAQjKU,8.09e-05,9,0.142,-5.494,0,0.0554,126.869,4,https://api.spotify.com/v1/tracks/4n5M8BJ7gekZI4lDbAQjKU,audio_features,spotify:track:4n5M8BJ7gekZI4lDbAQjKU,0.565,2019-06-11T12:59:37Z,At Most A Kiss,Blossoms
0.000285,https://api.spotify.com/v1/audio-analysis/28xNkIiTuxsWr4DYld4jno,0.529,179955,0.824,28xNkIiTuxsWr4DYld4jno,3.02e-06,6,0.123,-5.399,0,0.0337,131.038,4,https://api.spotify.com/v1/tracks/28xNkIiTuxsWr4DYld4jno,audio_features,spotify:track:28xNkIiTuxsWr4DYld4jno,0.522,2019-06-11T12:59:37Z,Getaway,Blossoms
0.0337,https://api.spotify.com/v1/audio-analysis/4D2rEIyYw0meeh8AOXqfxK,0.572,215647,0.713,4D2rEIyYw0meeh8AOXqfxK,0.0033,4,0.34,-6.146,0,0.0368,109.99,4,https://api.spotify.com/v1/tracks/4D2rEIyYw0meeh8AOXqfxK,audio_features,spotify:track:4D2rEIyYw0meeh8AOXqfxK,0.608,2019-06-11T12:59:37Z,Honey Sweet,Blossoms
0.741,https://api.spotify.com/v1/audio-analysis/1sNgDfY9kk6mJLROURZPBp,0.607,155021,0.293,1sNgDfY9kk6mJLROURZPBp,0.000332,0,0.0554,-11.206,1,0.027,106.004,4,https://api.spotify.com/v1/tracks/1sNgDfY9kk6mJLROURZPBp,audio_features,spotify:track:1sNgDfY9kk6mJLROURZPBp,0.0963,2019-06-11T12:59:37Z,Onto Her Bed,Blossoms
0.00449,https://api.spotify.com/v1/audio-analysis/6TuIXROlN99msY7kHQz3o7,0.488,207973,0.967,6TuIXROlN99msY7kHQz3o7,0.0638,6,0.113,-5.827,0,0.0505,122.965,4,https://api.spotify.com/v1/tracks/6TuIXROlN99msY7kHQz3o7,audio_features,spotify:track:6TuIXROlN99msY7kHQz3o7,0.7,2019-06-11T12:59:37Z,Texia,Blossoms
0.00405,https://api.spotify.com/v1/audio-analysis/2Yo0OlCs0aY9HN1rUitzxV,0.446,190159,0.937,2Yo0OlCs0aY9HN1rUitzxV,0.0,0,0.344,-5.18,1,0.0673,128.983,4,https://api.spotify.com/v1/tracks/2Yo0OlCs0aY9HN1rUitzxV,audio_features,spotify:track:2Yo0OlCs0aY9HN1rUitzxV,0.638,2019-06-11T12:59:37Z,Blown Rose,Blossoms
0.703,https://api.spotify.com/v1/audio-analysis/4Re8l2q7KrVkTKUzAzEF5Y,0.586,198446,0.646,4Re8l2q7KrVkTKUzAzEF5Y,0.000246,4,0.117,-6.722,0,0.0302,95.968,4,https://api.spotify.com/v1/tracks/4Re8l2q7KrVkTKUzAzEF5Y,audio_features,spotify:track:4Re8l2q7KrVkTKUzAzEF5Y,0.318,2019-06-11T12:59:37Z,Smashed Pianos,Blossoms
0.0132,https://api.spotify.com/v1/audio-analysis/0rrA5e0Rg1wKubw4r4Vgw4,0.487,200766,0.935,0rrA5e0Rg1wKubw4r4Vgw4,0.0,4,0.102,-5.19,1,0.0421,126.0,4,https://api.spotify.com/v1/tracks/0rrA5e0Rg1wKubw4r4Vgw4,audio_features,spotify:track:0rrA5e0Rg1wKubw4r4Vgw4,0.708,2019-06-11T12:59:37Z,Cut Me And I’ll Bleed,Blossoms
0.871,https://api.spotify.com/v1/audio-analysis/1jYG9X6Ph6xdaQ7OHObWm4,0.474,210388,0.443,1jYG9X6Ph6xdaQ7OHObWm4,0.0,0,0.0734,-9.905,1,0.0257,88.927,4,https://api.spotify.com/v1/tracks/1jYG9X6Ph6xdaQ7OHObWm4,audio_features,spotify:track:1jYG9X6Ph6xdaQ7OHObWm4,0.4,2019-06-11T12:59:37Z,My Favourite Room,Blossoms
0.00449,https://api.spotify.com/v1/audio-analysis/3yT0qjYhavPCp0rdgHYgdA,0.502,218245,0.824,3yT0qjYhavPCp0rdgHYgdA,0.0,4,0.139,-4.694,0,0.0496,120.014,4,https://api.spotify.com/v1/tracks/3yT0qjYhavPCp0rdgHYgdA,audio_features,spotify:track:3yT0qjYhavPCp0rdgHYgdA,0.671,2019-06-11T12:59:37Z,Blow,Blossoms
0.141,https://api.spotify.com/v1/audio-analysis/3CKRXJvgSahs9QbhmumFCt,0.464,285394,0.771,3CKRXJvgSahs9QbhmumFCt,0.000819,9,0.624,-6.183,0,0.0347,139.994,4,https://api.spotify.com/v1/tracks/3CKRXJvgSahs9QbhmumFCt,audio_features,spotify:track:3CKRXJvgSahs9QbhmumFCt,0.499,2019-06-11T12:59:37Z,Deep Grass,Blossoms
0.0393,https://api.spotify.com/v1/audio-analysis/0EJnqfBOMWMbAiV3g8jaKr,0.83,163800,0.741,0EJnqfBOMWMbAiV3g8jaKr,0.0,7,0.109,-4.802,1,0.351,94.863,4,https://api.spotify.com/v1/tracks/0EJnqfBOMWMbAiV3g8jaKr,audio_features,spotify:track:0EJnqfBOMWMbAiV3g8jaKr,0.767,2019-06-11T00:36:45Z,Mi Casa,"Method Man,Redman"
0.151,https://api.spotify.com/v1/audio-analysis/020wPUtYCkdAsdwz1G7urK,0.828,243333,0.788,020wPUtYCkdAsdwz1G7urK,0.0,2,0.606,-5.748,1,0.364,97.876,4,https://api.spotify.com/v1/tracks/020wPUtYCkdAsdwz1G7urK,audio_features,spotify:track:020wPUtYCkdAsdwz1G7urK,0.832,2019-06-11T00:36:45Z,Y.O.U.,"Method Man,Redman"
0.0167,https://api.spotify.com/v1/audio-analysis/06bYw1cznce3idDAWkkabT,0.801,273600,0.946,06bYw1cznce3idDAWkkabT,0.0,6,0.139,-6.691,0,0.369,95.878,4,https://api.spotify.com/v1/tracks/06bYw1cznce3idDAWkkabT,audio_features,spotify:track:06bYw1cznce3idDAWkkabT,0.552,2019-06-11T00:36:45Z,"1, 2, 1, 2","Method Man,Redman"
0.647,https://api.spotify.com/v1/audio-analysis/1lfd8zfPAVnIMuU4pOQjWb,0.666,267840,0.765,1lfd8zfPAVnIMuU4pOQjWb,0.0,1,0.723,-7.402,1,0.377,89.685,4,https://api.spotify.com/v1/tracks/1lfd8zfPAVnIMuU4pOQjWb,audio_features,spotify:track:1lfd8zfPAVnIMuU4pOQjWb,0.831,2019-06-11T00:36:45Z,Maaad Crew,"Method Man,Redman"
0.207,https://api.spotify.com/v1/audio-analysis/1lDRBZiJFXmatzxF8vjuJK,0.71,261493,0.788,1lDRBZiJFXmatzxF8vjuJK,0.0,9,0.251,-5.052,0,0.248,96.976,4,https://api.spotify.com/v1/tracks/1lDRBZiJFXmatzxF8vjuJK,audio_features,spotify:track:1lDRBZiJFXmatzxF8vjuJK,0.514,2019-06-11T00:36:45Z,Fire Ina Hole,"Method Man,Redman"
0.222,https://api.spotify.com/v1/audio-analysis/1EGIeHEvMZh3MNkIn2itUy,0.567,282507,0.873,1EGIeHEvMZh3MNkIn2itUy,0.0,6,0.299,-7.341,0,0.675,186.039,4,https://api.spotify.com/v1/tracks/1EGIeHEvMZh3MNkIn2itUy,audio_features,spotify:track:1EGIeHEvMZh3MNkIn2itUy,0.728,2019-06-11T00:36:45Z,How High (Remix),"Method Man,Redman"
0.165,https://api.spotify.com/v1/audio-analysis/5W48MuBNz8HfqXEiwsyLXC,0.693,88200,0.542,5W48MuBNz8HfqXEiwsyLXC,0.000238,11,0.71,-9.689,1,0.395,87.743,4,https://api.spotify.com/v1/tracks/5W48MuBNz8HfqXEiwsyLXC,audio_features,spotify:track:5W48MuBNz8HfqXEiwsyLXC,0.7,2019-06-11T00:36:45Z,A Special Joint (Intro),"Method Man,Redman"
0.0602,https://api.spotify.com/v1/audio-analysis/62q0wyC0YQnQFvaD8mLEbK,0.56,223307,0.917,62q0wyC0YQnQFvaD8mLEbK,1.94e-05,1,0.466,-3.839,1,0.399,91.901,4,https://api.spotify.com/v1/tracks/62q0wyC0YQnQFvaD8mLEbK,audio_features,spotify:track:62q0wyC0YQnQFvaD8mLEbK,0.758,2019-06-11T00:36:45Z,Blackout,"Method Man,Redman"
0.0704,https://api.spotify.com/v1/audio-analysis/1zF2E0V4CHzW2rNQWBc9Zs,0.804,261333,0.723,1zF2E0V4CHzW2rNQWBc9Zs,0.0,10,0.67,-4.5,0,0.424,94.939,4,https://api.spotify.com/v1/tracks/1zF2E0V4CHzW2rNQWBc9Zs,audio_features,spotify:track:1zF2E0V4CHzW2rNQWBc9Zs,0.556,2019-06-11T00:36:45Z,4 Seasons,"Method Man,Redman,LL Cool J,Ja Rule"
0.415,https://api.spotify.com/v1/audio-analysis/2OM8YFJ725IfDw5wKwNQV0,0.942,240733,0.838,2OM8YFJ725IfDw5wKwNQV0,1.16e-06,7,0.684,-5.302,0,0.212,104.959,4,https://api.spotify.com/v1/tracks/2OM8YFJ725IfDw5wKwNQV0,audio_features,spotify:track:2OM8YFJ725IfDw5wKwNQV0,0.753,2019-06-11T00:36:45Z,Cereal Killer,"Method Man,Redman"
0.0137,https://api.spotify.com/v1/audio-analysis/4anqYZt4APNlFwQixpbdZR,0.612,136093,0.659,4anqYZt4APNlFwQixpbdZR,0.0,6,0.417,-6.995,0,0.406,99.137,4,https://api.spotify.com/v1/tracks/4anqYZt4APNlFwQixpbdZR,audio_features,spotify:track:4anqYZt4APNlFwQixpbdZR,0.393,2019-06-11T00:36:45Z,Da Rockwilder,"Method Man,Redman"
0.00905,https://api.spotify.com/v1/audio-analysis/5Ytgu3vZgh8OsYeII61vF4,0.616,251333,0.676,5Ytgu3vZgh8OsYeII61vF4,0.0,11,0.181,-7.606,0,0.49,202.354,4,https://api.spotify.com/v1/tracks/5Ytgu3vZgh8OsYeII61vF4,audio_features,spotify:track:5Ytgu3vZgh8OsYeII61vF4,0.819,2019-06-11T00:36:45Z,Tear It Off,"Method Man,Redman"
0.242,https://api.spotify.com/v1/audio-analysis/5esh9ldD3fEbtFnFWA6CMc,0.745,111160,0.628,5esh9ldD3fEbtFnFWA6CMc,0.0,1,0.412,-8.625,1,0.601,87.96,4,https://api.spotify.com/v1/tracks/5esh9ldD3fEbtFnFWA6CMc,audio_features,spotify:track:5esh9ldD3fEbtFnFWA6CMc,0.558,2019-06-11T00:36:45Z,Where We At (Skit),"Method Man,Redman"
0.0499,https://api.spotify.com/v1/audio-analysis/726l0ISDZWGCy91Iz4MAVr,0.454,265067,0.833,726l0ISDZWGCy91Iz4MAVr,0.0,8,0.703,-6.145,1,0.491,92.95,4,https://api.spotify.com/v1/tracks/726l0ISDZWGCy91Iz4MAVr,audio_features,spotify:track:726l0ISDZWGCy91Iz4MAVr,0.641,2019-06-11T00:36:45Z,Run 4 Cover,"Method Man,Redman,Ghostface,Street,Dennis Coles"
0.117,https://api.spotify.com/v1/audio-analysis/3WUUpEXcRxqAiyLdvBf0YZ,0.769,290027,0.812,3WUUpEXcRxqAiyLdvBf0YZ,0.0,7,0.66,-6.811,1,0.457,87.354,4,https://api.spotify.com/v1/tracks/3WUUpEXcRxqAiyLdvBf0YZ,audio_features,spotify:track:3WUUpEXcRxqAiyLdvBf0YZ,0.758,2019-06-11T00:36:45Z,The ?,"Method Man,Redman,Missy Misdemeanor Elliott"
0.0991,https://api.spotify.com/v1/audio-analysis/2YdbMF648MuoDQZL7qwuKY,0.667,259667,0.743,2YdbMF648MuoDQZL7qwuKY,0.0,7,0.177,-6.322,1,0.43,91.657,4,https://api.spotify.com/v1/tracks/2YdbMF648MuoDQZL7qwuKY,audio_features,spotify:track:2YdbMF648MuoDQZL7qwuKY,0.734,2019-06-11T00:36:45Z,Dat's Dat Shit,"Method Man,Redman,Mally G,Jamal"
0.0992,https://api.spotify.com/v1/audio-analysis/51ecVkrPw8U5WLtHeQq5Qy,0.649,182773,0.93,51ecVkrPw8U5WLtHeQq5Qy,0.0,7,0.4,-5.854,1,0.395,91.909,4,https://api.spotify.com/v1/tracks/51ecVkrPw8U5WLtHeQq5Qy,audio_features,spotify:track:51ecVkrPw8U5WLtHeQq5Qy,0.539,2019-06-11T00:36:45Z,Cheka,"Method Man,Redman"
0.0693,https://api.spotify.com/v1/audio-analysis/3Cma9rewpXk73kEnZeTZSX,0.776,254667,0.854,3Cma9rewpXk73kEnZeTZSX,0.0,5,0.678,-7.073,0,0.389,94.115,4,https://api.spotify.com/v1/tracks/3Cma9rewpXk73kEnZeTZSX,audio_features,spotify:track:3Cma9rewpXk73kEnZeTZSX,0.656,2019-06-11T00:36:45Z,We All Rite Cha,"Method Man,Redman"
0.0046,https://api.spotify.com/v1/audio-analysis/5Xo302fSI2qry0ViYMRpWA,0.785,205400,0.735,5Xo302fSI2qry0ViYMRpWA,0.0,1,0.334,-8.08,1,0.332,92.118,4,https://api.spotify.com/v1/tracks/5Xo302fSI2qry0ViYMRpWA,audio_features,spotify:track:5Xo302fSI2qry0ViYMRpWA,0.477,2019-06-11T00:36:45Z,Big Dogs,"Method Man,Redman"
0.00194,https://api.spotify.com/v1/audio-analysis/3comBhxjhdk133y7d1hI1n,0.342,339039,0.882,3comBhxjhdk133y7d1hI1n,3.81e-05,0,0.313,-5.903,1,0.0676,129.091,4,https://api.spotify.com/v1/tracks/3comBhxjhdk133y7d1hI1n,audio_features,spotify:track:3comBhxjhdk133y7d1hI1n,0.229,2019-06-11T00:03:39Z,Colossus,IDLES
0.00206,https://api.spotify.com/v1/audio-analysis/0LwxCg69PRxrpTK1fhKL7I,0.534,189976,0.854,0LwxCg69PRxrpTK1fhKL7I,0.000192,11,0.139,-3.66,0,0.063,116.031,4,https://api.spotify.com/v1/tracks/0LwxCg69PRxrpTK1fhKL7I,audio_features,spotify:track:0LwxCg69PRxrpTK1fhKL7I,0.484,2019-06-11T00:03:39Z,I'm Scum,IDLES
0.000788,https://api.spotify.com/v1/audio-analysis/2f37W2wueDF7gPo493fkW2,0.425,210493,0.95,2f37W2wueDF7gPo493fkW2,0.00035,2,0.0988,-4.149,1,0.157,117.326,4,https://api.spotify.com/v1/tracks/2f37W2wueDF7gPo493fkW2,audio_features,spotify:track:2f37W2wueDF7gPo493fkW2,0.151,2019-06-11T00:03:39Z,Samaritans,IDLES
0.00376,https://api.spotify.com/v1/audio-analysis/0wAjYwPSBXsb5cunG96tbk,0.433,192506,0.958,0wAjYwPSBXsb5cunG96tbk,3.64e-06,11,0.266,-3.91,0,0.129,105.142,4,https://api.spotify.com/v1/tracks/0wAjYwPSBXsb5cunG96tbk,audio_features,spotify:track:0wAjYwPSBXsb5cunG96tbk,0.138,2019-06-11T00:03:39Z,Television,IDLES
6.36e-05,https://api.spotify.com/v1/audio-analysis/1c1tdTuWxxTm1CgbdpLtZG,0.397,164133,0.987,1c1tdTuWxxTm1CgbdpLtZG,1.8e-06,1,0.105,-3.269,1,0.147,108.251,4,https://api.spotify.com/v1/tracks/1c1tdTuWxxTm1CgbdpLtZG,audio_features,spotify:track:1c1tdTuWxxTm1CgbdpLtZG,0.237,2019-06-11T00:03:39Z,Great,IDLES
0.00688,https://api.spotify.com/v1/audio-analysis/2LT86FGKhVH7cAny5LbL13,0.486,144449,0.797,2LT86FGKhVH7cAny5LbL13,0.491,9,0.0802,-5.166,1,0.0807,115.268,4,https://api.spotify.com/v1/tracks/2LT86FGKhVH7cAny5LbL13,audio_features,spotify:track:2LT86FGKhVH7cAny5LbL13,0.559,2019-06-11T00:03:39Z,Cry To Me,IDLES
1.43e-05,https://api.spotify.com/v1/audio-analysis/36u4Ia6abDyzcz2BBuYlVd,0.215,325712,0.9,36u4Ia6abDyzcz2BBuYlVd,0.00254,2,0.46,-6.265,1,0.0861,111.73,4,https://api.spotify.com/v1/tracks/36u4Ia6abDyzcz2BBuYlVd,audio_features,spotify:track:36u4Ia6abDyzcz2BBuYlVd,0.179,2019-06-11T00:03:39Z,Rottweiler,IDLES
0.000288,https://api.spotify.com/v1/audio-analysis/4k69tGZejKwfXPCJtyP55x,0.255,228832,0.946,4k69tGZejKwfXPCJtyP55x,0.000565,9,0.196,-4.876,1,0.152,155.967,4,https://api.spotify.com/v1/tracks/4k69tGZejKwfXPCJtyP55x,audio_features,spotify:track:4k69tGZejKwfXPCJtyP55x,0.223,2019-06-11T00:03:39Z,Never Fight A Man With A Perm,IDLES
0.000274,https://api.spotify.com/v1/audio-analysis/44TyGuyg0xVt5Ngq4CCnxD,0.207,204844,0.931,44TyGuyg0xVt5Ngq4CCnxD,0.00387,6,0.243,-4.452,1,0.083,204.227,4,https://api.spotify.com/v1/tracks/44TyGuyg0xVt5Ngq4CCnxD,audio_features,spotify:track:44TyGuyg0xVt5Ngq4CCnxD,0.324,2019-06-11T00:03:39Z,Danny Nedelko,IDLES
0.00195,https://api.spotify.com/v1/audio-analysis/4VucS4cgEjZg0AWncmvU0K,0.268,185166,0.827,4VucS4cgEjZg0AWncmvU0K,0.0122,1,0.109,-4.446,1,0.0478,168.442,4,https://api.spotify.com/v1/tracks/4VucS4cgEjZg0AWncmvU0K,audio_features,spotify:track:4VucS4cgEjZg0AWncmvU0K,0.144,2019-06-11T00:03:39Z,Love Song,IDLES
